X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,DIVISION,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,POLICE_DIVISION,HOOD_ID,NEIGHBOURHOOD,ObjectId,VEHICLE_IN_STREET
-8860849.014,5412323.878,80972403,8001765943,2018,2018/09/23 04:00:00+00,2228,22,CENTENNIAL PARK BLVD,EGLINTON AVE W,<Null>,Major Arterial,Etobicoke York,2,22,43.65576,-79.598361,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,None,<Null>,North,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D22,11,Eringate-Centennial-West Deane (11),14740,11
-8860849.014,5412323.878,80972404,8001765943,2018,2018/09/23 04:00:00+00,2228,22,CENTENNIAL PARK BLVD,EGLINTON AVE W,<Null>,Major Arterial,Etobicoke York,2,22,43.65576,-79.598361,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,<Null>,East,Bicycle,Going Ahead,<Null>,<Null>,<Null>,<Null>,<Null>,Motorist turning right on red at signalized intersection strikes cyclist.,Driving Properly,Normal,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D22,11,Eringate-Centennial-West Deane (11),14741,11
-8832021.274,5416045.328,81464300,8001768874,2018,2018/09/24 04:00:00+00,1143,11,DEWHURST BLVD,DANFORTH AVE,<Null>,Major Arterial,Toronto and East York,14,"54,55",43.679942,-79.339397,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,Major,<Null>,North,Pick Up Truck,Other,Other,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D55,69,Blake-Jones (69),14742,69
-8832021.274,5416045.328,81464301,8001768874,2018,2018/09/24 04:00:00+00,1143,11,DEWHURST BLVD,DANFORTH AVE,<Null>,Major Arterial,Toronto and East York,14,"54,55",43.679942,-79.339397,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,None,<Null>,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Had Been Drinking,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D55,69,Blake-Jones (69),14743,69
-8837211.323,5412232.946,80971858,8001780816,2018,2018/09/26 04:00:00+00,645,6,DUNDAS ST W,CHESTNUT ST,<Null>,Major Arterial,Toronto and East York,"11,10",52,43.655169,-79.38602,Intersection,At Intersection,Traffic Signal,Clear,"Dawn, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,<Null>,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D52,76,Bay Street Corridor (76),14744,76
-8837211.323,5412232.946,80971859,8001780816,2018,2018/09/26 04:00:00+00,645,6,DUNDAS ST W,CHESTNUT ST,<Null>,Major Arterial,Toronto and East York,"11,10",52,43.655169,-79.38602,Intersection,At Intersection,Traffic Signal,Clear,"Dawn, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,<Null>,East,<Null>,<Null>,<Null>,<Null>,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D52,76,Bay Street Corridor (76),14745,76
-8821741.364,5422146.289,80971685,8001780907,2018,2018/09/26 04:00:00+00,709,7,ST CLAIR AVE E,JEANETTE ST,<Null>,Minor Arterial,Scarborough,20,41,43.719565,-79.247051,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,49,North,<Null>,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,D41,123,Cliffcrest (123),14746,123
-8821741.364,5422146.289,80972614,8001780907,2018,2018/09/26 04:00:00+00,709,7,ST CLAIR AVE E,JEANETTE ST,<Null>,Minor Arterial,Scarborough,20,41,43.719565,-79.247051,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,unknown,None,<Null>,East,Passenger Van,Going Ahead,Disobeyed Traffic Control,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,D41,123,Cliffcrest (123),14747,123
-8841281.163,5415190.471,80972828,8001781427,2018,2018/09/26 04:00:00+00,900,9,MELITA AVE,CHRISTIE ST,<Null>,Minor Arterial,Toronto and East York,12,13,43.674388,-79.42258,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,<Null>,North,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D13,94,Wychwood (94),14748,94
-8841281.163,5415190.471,80972829,8001781427,2018,2018/09/26 04:00:00+00,900,9,MELITA AVE,CHRISTIE ST,<Null>,Minor Arterial,Toronto and East York,12,13,43.674388,-79.42258,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,<Null>,South,Bicycle,Going Ahead,<Null>,<Null>,<Null>,<Null>,<Null>,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Speed too Fast For Condition,Normal,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D13,94,Wychwood (94),14749,94
-8825377.17,5436237.963,80972190,8001784875,2018,2018/09/26 04:00:00+00,1755,17,BRIMLEY RD,BRIMWOOD BLVD,<Null>,Major Arterial,Scarborough,23,42,43.810984,-79.279712,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,<Null>,South,Bicycle,Turning Left,<Null>,<Null>,<Null>,<Null>,<Null>,Cyclist turned left across motorists path.,Failed to Yield Right of Way,Inattentive,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D42,129,Agincourt North (129),14750,129
-8825377.17,5436237.963,80972191,8001784875,2018,2018/09/26 04:00:00+00,1755,17,BRIMLEY RD,BRIMWOOD BLVD,<Null>,Major Arterial,Scarborough,23,42,43.810984,-79.279712,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,<Null>,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D42,129,Agincourt North (129),14751,129
-8849894.731,5407301.175,80875489,8000510129,2018,2018/03/21 04:00:00+00,331,3,F G GARDINER XY  W,ROYAL YORK RD,<Null>,<Null>,Etobicoke York,3,22,43.623107,-79.499957,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Rear End,Passenger,25 to 29,Fatal,16,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D22,17,Mimico (17),14752,17
-8849894.731,5407301.175,80875490,8000510129,2018,2018/03/21 04:00:00+00,331,3,F G GARDINER XY  W,ROYAL YORK RD,<Null>,<Null>,Etobicoke York,3,22,43.623107,-79.499957,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Rear End,Driver,30 to 34,Minor,<Null>,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D22,17,Mimico (17),14753,17
-8824841.278,5426746.964,80947419,8001252744,2018,2018/07/09 04:00:00+00,2302,23,LAWRENCE AVE E,KENNEDY RD,<Null>,Major Arterial,Scarborough,21,41,43.749427,-79.274898,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,<Null>,South,<Null>,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,"Ability Impaired, Drugs",<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D41,126,Dorset Park (126),14754,126
-8849894.731,5407301.175,80875563,8000510129,2018,2018/03/21 04:00:00+00,331,3,F G GARDINER XY  W,ROYAL YORK RD,<Null>,<Null>,Etobicoke York,3,22,43.623107,-79.499957,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Rear End,Driver,20 to 24,Minor,<Null>,West,"Automobile, Station Wagon",Pulling Away from Shoulder or Curb,Improper Lane Change,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D22,17,Mimico (17),14755,17
-8846767.656,5420708.721,80939416,8000514399,2018,2018/03/21 04:00:00+00,1720,17,LAWRENCE AVE W,BENTON RD,10 m East of,Major Arterial,Etobicoke York,5,12,43.710231,-79.471866,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,None,<Null>,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,D12,30,Brookhaven-Amesbury (30),14757,30
-8846767.656,5420708.721,80939417,8000514399,2018,2018/03/21 04:00:00+00,1720,17,LAWRENCE AVE W,BENTON RD,10 m East of,Major Arterial,Etobicoke York,5,12,43.710231,-79.471866,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,55 to 59,Major,<Null>,North,Passenger Van,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,D12,30,Brookhaven-Amesbury (30),14758,30
-8858744.52,5411643.062,80946709,8001264786,2018,2018/07/11 04:00:00+00,1720,17,RATHBURN  RD,RENFORTH DR,<Null>,Minor Arterial,Etobicoke York,2,22,43.651335,-79.579456,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,45 to 49,None,<Null>,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D22,13,Etobicoke West Mall (13),14759,13
-8836660.068,5409855.025,80934830,8000516187,2018,2018/03/21 04:00:00+00,2305,23,QUEENS QUAY W,YORK ST,60 m West of,Minor Arterial,Toronto and East York,10,52,43.639712,-79.381068,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,<Null>,South,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,Running onto Roadway,Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D52,77,Waterfront Communities-The Island (77),14761,77
-8858744.52,5411643.062,80946710,8001264786,2018,2018/07/11 04:00:00+00,1720,17,RATHBURN  RD,RENFORTH DR,<Null>,Minor Arterial,Etobicoke York,2,22,43.651335,-79.579456,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,40 to 44,Major,<Null>,East,Motorcycle,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D22,13,Etobicoke West Mall (13),14762,13
-8841172.404,5425263.226,80947524,8001265172,2018,2018/07/11 04:00:00+00,1820,18,WILSON AVE,AVENUE RD,<Null>,Major Arterial,North York,8,32,43.739798,-79.421603,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Motorcycle Driver,55 to 59,None,<Null>,North,Motorcycle,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D32,39,Bedford Park-Nortown (39),14763,39
-8841172.404,5425263.226,80947525,8001265172,2018,2018/07/11 04:00:00+00,1820,18,WILSON AVE,AVENUE RD,<Null>,Major Arterial,North York,8,32,43.739798,-79.421603,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,<Null>,North,<Null>,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D32,39,Bedford Park-Nortown (39),14764,39
-8851647.679,5426249.533,80947212,8001275127,2018,2018/07/13 04:00:00+00,740,7,FRITH RD,ROSEGLEN CRES,31.8 m East of,Local,Etobicoke York,7,31,43.746199,-79.515704,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,75 to 79,None,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D31,25,Glenfield-Jane Heights (25),14765,25
-8851647.679,5426249.533,80947213,8001275127,2018,2018/07/13 04:00:00+00,740,7,FRITH RD,ROSEGLEN CRES,31.8 m East of,Local,Etobicoke York,7,31,43.746199,-79.515704,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,<Null>,North,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,Running onto Roadway,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D31,25,Glenfield-Jane Heights (25),14766,25
-8847367.222,5417951.416,80947105,8001280273,2018,2018/07/13 04:00:00+00,2121,21,TRETHEWEY DR,YORKTOWN  DR,<Null>,Minor Arterial,Etobicoke York,5,12,43.692324,-79.477252,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Motorcycle Driver,30 to 34,Major,<Null>,South,Motorcycle,Going Ahead,Other,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D12,112,Beechborough-Greenbrook (112),14767,112
-8847367.222,5417951.416,80947106,8001280273,2018,2018/07/13 04:00:00+00,2121,21,TRETHEWEY DR,YORKTOWN  DR,<Null>,Minor Arterial,Etobicoke York,5,12,43.692324,-79.477252,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Driver,50 to 54,None,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D12,112,Beechborough-Greenbrook (112),14768,112
-8847367.222,5417951.416,80947107,8001280273,2018,2018/07/13 04:00:00+00,2121,21,TRETHEWEY DR,YORKTOWN  DR,<Null>,Minor Arterial,Etobicoke York,5,12,43.692324,-79.477252,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,10 to 14,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D12,112,Beechborough-Greenbrook (112),14769,112
-8847367.222,5417951.416,80947108,8001280273,2018,2018/07/13 04:00:00+00,2121,21,TRETHEWEY DR,YORKTOWN  DR,<Null>,Minor Arterial,Etobicoke York,5,12,43.692324,-79.477252,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,10 to 14,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D12,112,Beechborough-Greenbrook (112),14770,112
-8846767.656,5420708.721,80947177,8001284576,2018,2018/07/14 04:00:00+00,1457,14,LAWRENCE AVE W,BENTON RD,<Null>,Major Arterial,Etobicoke York,5,12,43.710231,-79.471866,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,<Null>,North,Pick Up Truck,Turning Left,Improper Turn,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D12,30,Brookhaven-Amesbury (30),14771,30
-8846767.656,5420708.721,80947178,8001284576,2018,2018/07/14 04:00:00+00,1457,14,LAWRENCE AVE W,BENTON RD,<Null>,Major Arterial,Etobicoke York,5,12,43.710231,-79.471866,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,<Null>,South,<Null>,<Null>,<Null>,<Null>,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D12,30,Brookhaven-Amesbury (30),14772,30
-8834980.257,5412879.184,80949682,8001299322,2018,2018/07/16 04:00:00+00,1928,19,DUNDAS ST E,PARLIAMENT ST,<Null>,Major Arterial,Toronto and East York,13,51,43.659369,-79.365978,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,<Null>,South,Bicycle,Going Ahead,<Null>,<Null>,<Null>,<Null>,<Null>,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Unknown,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D51,72,Regent Park (72),14773,72
-8834980.257,5412879.184,80949683,8001299322,2018,2018/07/16 04:00:00+00,1928,19,DUNDAS ST E,PARLIAMENT ST,<Null>,Major Arterial,Toronto and East York,13,51,43.659369,-79.365978,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,None,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D51,72,Regent Park (72),14774,72
-8826215.406,5423270.902,80947015,8001304642,2018,2018/07/17 04:00:00+00,1506,15,WARDEN AVE,CIVIC RD,1 m West of,Major Arterial,Scarborough,20,41,43.726866,-79.287242,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,60 to 64,Major,<Null>,West,Bicycle,Turning Left,<Null>,<Null>,<Null>,<Null>,<Null>,Cyclist turned left across motorists path.,Improper Turn,Normal,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D41,120,Clairlea-Birchmount (120),14775,120
-8826215.406,5423270.902,80947016,8001304642,2018,2018/07/17 04:00:00+00,1506,15,WARDEN AVE,CIVIC RD,1 m West of,Major Arterial,Scarborough,20,41,43.726866,-79.287242,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,30 to 34,None,<Null>,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D41,120,Clairlea-Birchmount (120),14776,120
-8837833.821,5411610.292,80949666,8001315456,2018,2018/07/18 04:00:00+00,259,2,JOHN ST,STEPHANIE ST,10 m South of,Local,Toronto and East York,10,52,43.651122,-79.391612,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,<Null>,South,"Automobile, Station Wagon",Going Ahead,Other,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D52,78,Kensington-Chinatown (78),14777,78
-8837833.821,5411610.292,80949667,8001315456,2018,2018/07/18 04:00:00+00,259,2,JOHN ST,STEPHANIE ST,10 m South of,Local,Toronto and East York,10,52,43.651122,-79.391612,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,<Null>,Unknown,<Null>,<Null>,<Null>,<Null>,Other / Undefined,Other,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D52,78,Kensington-Chinatown (78),14778,78
-8833771.662,5417624.881,80947090,8001315928,2018,2018/07/19 04:00:00+00,711,7,BROADVIEW AVE,TORRENS AVE,<Null>,Minor Arterial,Toronto and East York,14,54,43.690203,-79.355121,Intersection,At Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,<Null>,North,"Automobile, Station Wagon",Overtaking,Disobeyed Traffic Control,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D54,57,Broadview North (57),14779,57
-8833771.662,5417624.881,80947091,8001315928,2018,2018/07/19 04:00:00+00,711,7,BROADVIEW AVE,TORRENS AVE,<Null>,Minor Arterial,Toronto and East York,14,54,43.690203,-79.355121,Intersection,At Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,<Null>,West,<Null>,<Null>,<Null>,<Null>,Pedestrian hit a PXO/ped. Mid-block signal,"Crossing, Pedestrian Crossover",Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D54,57,Broadview North (57),14780,57
-8845063.131,5413668.118,80947783,8001330497,2018,2018/07/21 04:00:00+00,529,5,DUPONT ST,OSLER ST,23 m West of,Major Arterial,Toronto and East York,9,11,43.664496,-79.456554,Intersection,Intersection Related,No Control,Clear,"Dawn, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,65 to 69,Major,<Null>,West,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,Yes,D11,93,Dovercourt-Wallace Emerson-Junction (93),14781,93
-8832319.387,5424084.911,80947909,8001333226,2018,2018/07/21 04:00:00+00,1548,15,DON MILLS  RD,THE DONWAY W,20 m South of,Major Arterial,North York,16,33,43.73215,-79.342075,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,70 to 74,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D33,42,Banbury-Don Mills (42),14782,42
-8832319.387,5424084.911,80947910,8001333226,2018,2018/07/21 04:00:00+00,1548,15,DON MILLS  RD,THE DONWAY W,20 m South of,Major Arterial,North York,16,33,43.73215,-79.342075,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,60 to 64,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D33,42,Banbury-Don Mills (42),14783,42
